qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_percent_directory,directory_length,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,tls_ssl_certificate,url_shortened,phishing
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,11,0,0,1,0,0,0,19,9,-1,-1,-1,-1,-1,-1,0,1,0,1
3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,3,2,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,15,1,68,2,0,0,0,7,0,0,0,0,1,15,52,46,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,5,0,4,1,0,0,0,0,0,0,0,0,17,2,220,1,0,0,0,2,0,0,1,0,0,0,37,0,1,0,0,0,0,17,1,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,7,0,0,0,0,0,0,8,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,5,0,0,0,0,0,0,20,8,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,1,8,0,3,0,0,0,0,0,0,0,0,0,3,1,257,1,0,0,0,6,0,0,1,0,0,3,75,9,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,3,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,65,3,0,0,0,9,0,0,1,0,0,0,37,10,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,5,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,58,2,0,0,0,13,0,0,0,1,0,0,17,3,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,1,0,0,8,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,67,2,0,0,0,8,0,0,0,0,0,0,41,0,-1,-1,-1,-1,-1,-1,0,0,0,1
4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,3,0,0,0,7,0,0,1,1,0,0,19,18,-1,-1,-1,-1,-1,-1,0,0,0,0
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,3,0,0,0,3,0,0,1,0,0,0,22,12,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,8,0,0,0,0,0,0,10,9,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0,1,0,0,0,8,7,-1,-1,-1,-1,-1,-1,0,1,0,1
5,0,0,1,0,11,0,0,0,0,0,0,0,0,0,4,2,236,2,0,0,0,4,0,0,0,0,0,0,4,3,3,0,0,0,0,4,0,1,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,4,0,0,0,0,0,0,11,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,96,1,0,0,0,5,0,0,0,12,0,0,84,0,-1,-1,-1,-1,-1,-1,0,1,0,0
5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,41,4,0,0,0,6,0,0,1,0,0,0,15,9,-1,-1,-1,-1,-1,-1,0,1,0,0
4,0,2,7,0,1,0,0,0,0,0,0,0,0,0,0,2,111,2,0,0,0,6,0,0,2,0,0,0,66,9,0,0,2,0,0,0,0,1,0,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,3,0,0,0,1,0,0,18,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,0,0,0,2,0,0,2,1,1,0,43,21,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0,5,0,0,1,0,0,0,42,6,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,7,0,0,1,0,0,0,14,10,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
4,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,3,77,1,0,0,0,5,0,0,2,1,0,0,38,9,1,0,0,0,0,0,1,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,3,0,0,0,0,0,0,7,0,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,2,0,0,12,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,57,2,0,0,0,9,0,0,0,0,1,0,34,0,-1,-1,-1,-1,-1,-1,0,0,0,1
1,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,74,1,0,0,0,7,0,0,0,7,0,0,54,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,89,2,0,0,0,4,0,0,1,2,0,0,69,18,-1,-1,-1,-1,-1,-1,0,0,0,1
3,4,1,7,0,4,0,0,0,0,0,0,0,0,0,0,2,281,1,0,0,0,5,0,0,2,3,0,0,143,8,0,1,1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,1,0,0,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,2,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,0,0,0,0,0,0,0,12,11,-1,-1,-1,-1,-1,-1,0,0,1,1
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,31,3,1,0,0,10,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,1,0,1
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,61,5,1,0,0,20,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,49,3,0,0,0,6,0,0,0,1,0,0,27,8,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,0,0,4,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,1,0,0
6,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,74,2,0,0,0,5,0,0,0,0,0,0,19,7,4,0,0,0,0,0,0,1,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,7,0,0,1,0,0,0,12,11,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,6,0,0,1,0,0,0,13,7,-1,-1,-1,-1,-1,-1,0,1,0,1
5,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,2,157,2,0,0,0,4,0,0,0,0,0,0,4,3,3,1,0,4,0,0,0,1,0,1
5,4,1,6,1,1,0,0,0,0,0,0,0,0,0,0,2,101,1,0,0,0,6,0,0,0,0,0,0,5,0,4,4,1,4,1,0,0,0,0,1
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,2,3,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,0,10,0,0,0,1,0,0,25,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,84,2,0,0,0,10,0,0,1,0,0,0,52,16,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,63,2,0,0,1,8,0,0,1,0,1,0,17,16,-1,-1,-1,-1,-1,-1,1,0,0,1
5,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,107,4,0,0,0,5,0,0,1,8,0,0,86,71,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,3,0,0,1,0,0,0,13,12,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,0,0,4,0,0,0,0,0,0,5,4,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,2,1,0,0,13,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1
4,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,125,3,0,0,0,8,0,0,1,11,0,0,99,81,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,0,0,0,4,0,0,1,0,0,0,55,11,-1,-1,-1,-1,-1,-1,0,0,0,1
3,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,66,2,1,0,0,6,0,0,1,3,0,0,39,30,0,0,0,0,0,0,0,1,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,2,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,3,0,0,1,0,0,0,15,9,0,0,0,0,0,0,0,1,0,0
3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,59,1,0,0,0,5,0,0,1,0,0,0,14,6,1,0,0,0,0,0,1,0,0,1
15,3,1,3,1,5,0,0,0,0,0,0,0,0,0,0,1,257,3,3,0,0,3,0,0,1,0,1,0,38,18,11,0,0,0,1,0,0,0,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,6,0,0,0,0,0,0,5,0,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,2,0,0,1,0,0,0,13,12,0,0,1,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,3,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,37,2,0,0,0,3,0,0,0,0,0,0,22,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,2,0,0,0,0,0,0,21,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,2,0,0,1,0,0,0,23,9,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,68,2,0,0,0,7,0,0,0,0,0,0,46,32,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,27,3,0,0,0,1,0,0,1,0,0,0,13,12,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,69,2,0,0,0,7,0,0,1,0,4,0,42,41,-1,-1,-1,-1,-1,-1,0,0,0,0
7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,235,2,0,0,0,4,0,0,5,0,0,0,218,12,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,76,1,0,0,0,6,0,0,1,0,1,0,56,9,-1,-1,-1,-1,-1,-1,0,0,0,1
3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,2,0,0,5,0,0,1,0,0,0,10,9,-1,-1,-1,-1,-1,-1,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,2,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,3,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,7,0,0,0,1,0,0,24,5,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,23,2,0,0,0,1,0,0,0,0,0,0,12,5,-1,-1,-1,-1,-1,-1,0,1,0,0
6,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,1,164,1,0,0,0,9,0,0,1,0,0,0,15,9,4,1,3,0,0,0,0,0,0,1
2,0,2,5,0,0,0,0,0,3,0,0,0,0,0,0,1,277,2,0,0,0,8,0,0,0,0,2,0,251,212,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,71,1,0,0,0,11,0,0,0,0,0,0,40,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,5,0,0,1,0,0,0,18,12,-1,-1,-1,-1,-1,-1,0,1,0,1
1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,0,0,0,6,0,0,0,6,0,0,36,35,-1,-1,-1,-1,-1,-1,0,0,0,1
3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,52,2,0,0,0,5,0,0,1,2,1,0,35,25,-1,-1,-1,-1,-1,-1,0,1,0,0
3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,75,1,1,0,0,9,0,0,2,5,0,0,54,17,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,7,0,0,0,0,0,0,6,5,-1,-1,-1,-1,-1,-1,1,0,0,1
3,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,2,62,1,0,0,0,5,0,0,1,0,0,0,27,8,1,0,0,0,0,0,1,1,0,1
1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,0,0,0,6,0,0,0,5,0,0,53,16,-1,-1,-1,-1,-1,-1,0,1,0,1
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,1,0,0,5,0,0,0,0,0,0,5,4,-1,-1,-1,-1,-1,-1,0,0,0,1
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,0,8,0,0,0,1,0,0,21,0,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,3,0,0,0,4,0,0,1,0,0,0,23,6,-1,-1,-1,-1,-1,-1,0,1,0,1
5,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,106,1,0,0,0,4,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,3,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,43,3,0,0,0,4,0,0,1,0,0,0,28,9,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
4,3,3,4,0,2,1,0,0,0,0,0,0,0,0,0,2,129,1,0,0,0,3,0,0,1,2,0,0,45,12,2,1,3,0,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1
14,2,0,3,0,8,1,0,0,0,0,0,0,0,0,0,2,299,1,0,0,0,6,0,0,1,1,0,0,30,9,12,1,0,0,0,0,1,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,5,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0,7,0,0,1,1,0,0,42,9,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,0,0,0,5,0,0,1,0,0,0,13,12,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,3,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,0,5,0,0,0,0,0,0,29,2,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,5,0,0,1,0,2,0,27,16,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,2,0,0,0,0,0,0,10,2,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,3,0,0,0,0,0,0,17,6,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,20,2,1,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,6,0,1,0,0,0,0,3,2,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,2,0,0,0,0,0,0,7,1,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0,5,0,0,1,0,0,0,15,10,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2,0,0,0,5,0,0,0,0,0,0,33,15,-1,-1,-1,-1,-1,-1,0,1,0,0
1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0,11,0,0,0,1,0,0,33,8,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,5,0,0,1,0,0,0,13,9,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0,6,0,0,0,0,0,0,38,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,51,3,0,0,0,8,0,0,0,1,0,0,22,7,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,7,0,0,1,0,0,0,25,9,-1,-1,-1,-1,-1,-1,0,0,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2,2,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,2,4,8,0,2,0,0,0,0,0,0,0,0,0,0,1,190,2,0,0,0,8,0,0,1,2,0,0,72,15,0,0,4,0,0,0,0,1,0,1
2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,0,0,0,6,0,0,0,0,1,0,17,0,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,3,0,0,0,0,0,0,12,11,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,8,0,0,0,0,0,0,9,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,3,0,0,1,1,0,0,22,21,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,2,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,4,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,1,0,0
1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,55,1,0,0,0,6,0,0,0,6,0,0,37,0,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2,0,0,0,8,0,0,1,0,0,0,20,9,-1,-1,-1,-1,-1,-1,0,0,0,1
1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1,1,0,0,7,0,0,0,0,0,0,38,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,5,0,0,0,0,0,0,19,18,-1,-1,-1,-1,-1,-1,0,1,0,0
3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,6,0,0,1,1,0,0,26,11,-1,-1,-1,-1,-1,-1,0,0,0,1
2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,68,1,1,0,0,4,0,0,0,0,0,0,9,0,1,0,2,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,3,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,46,2,1,0,0,6,0,0,1,0,0,1,25,16,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,2,0,0,0,0,0,0,5,4,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,3,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,5,0,0,0,0,0,0,6,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,29,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,1,92,1,1,0,0,5,0,0,0,0,1,0,76,17,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,0,0,0,5,0,0,1,1,0,0,45,9,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,0,4,0,0,0,0,0,0,44,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,2,4,0,3,0,0,0,0,0,0,0,0,0,0,1,220,2,0,0,0,8,0,0,1,0,1,0,33,9,0,0,1,0,0,0,0,1,0,1
4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,31,4,0,0,0,5,0,0,0,0,0,0,8,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,8,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,0,0,7,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,66,2,0,0,0,3,0,0,1,1,2,0,50,32,-1,-1,-1,-1,-1,-1,0,0,0,1
4,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,1,73,4,0,0,0,6,0,0,0,1,1,0,51,8,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,1,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,28,2,0,0,0,5,0,0,1,0,0,0,12,11,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,85,2,0,0,0,7,0,0,0,1,1,0,62,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,92,2,0,0,0,9,0,0,0,5,0,0,67,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,6,0,0,0,1,0,0,20,4,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
